average_wait,decisions_explained,esi_avg_wait,esi_fallbacks,esi_percentage,esi_treated,esi_waiting,esi_weighted_wait,filename,mts_avg_wait,mts_treated,mts_waiting,mts_weighted_wait,neural_decisions,neural_percentage,nurses,optimizer_type,original_filename,patients_treated,patients_waiting,pattern,seed,weighted_wait
16,18,32.08,8,44.4,24,23,187.26,hybrid_disaster_3nurses_analysis.txt,47.67,23,24,287.21,10,55.6,3,hybrid,disaster_3nurses_analysis.txt,22,25,disaster,9041,92
25,16,50.59,2,12.5,19,28,331.88,hybrid_disaster_3nurses_analysis.txt,74.9,19,28,497.23,14,87.5,3,hybrid,disaster_3nurses_analysis.txt,18,29,disaster,9042,166
24,15,49.44,3,20.0,19,22,293.08,hybrid_disaster_3nurses_analysis.txt,72.51,21,20,451.97,12,80.0,3,hybrid,disaster_3nurses_analysis.txt,19,22,disaster,9043,143
14,13,29.51,1,7.7,20,21,178.43,hybrid_disaster_3nurses_analysis.txt,43.0,20,21,267.07,12,92.3,3,hybrid,disaster_3nurses_analysis.txt,19,22,disaster,9044,89
16,21,32.81,2,9.5,23,25,192.85,hybrid_disaster_3nurses_analysis.txt,49.56,24,24,302.76,19,90.5,3,hybrid,disaster_3nurses_analysis.txt,24,24,disaster,9045,93
18,18,38.65,0,0.0,20,27,237.32,hybrid_disaster_3nurses_analysis.txt,57.33,23,24,363.68,18,100.0,3,hybrid,disaster_3nurses_analysis.txt,21,26,disaster,9046,114
20,16,43.17,1,6.2,20,24,259.51,hybrid_disaster_3nurses_analysis.txt,63.96,22,22,398.81,15,93.8,3,hybrid,disaster_3nurses_analysis.txt,21,23,disaster,9047,125
25,19,50.14,2,10.5,21,32,301.1,hybrid_disaster_3nurses_analysis.txt,73.26,24,29,457.3,17,89.5,3,hybrid,disaster_3nurses_analysis.txt,20,33,disaster,9048,152
12,15,25.2,2,13.3,21,19,142.47,hybrid_disaster_3nurses_analysis.txt,37.25,21,19,212.57,13,86.7,3,hybrid,disaster_3nurses_analysis.txt,20,20,disaster,9049,69
15,21,32.27,0,0.0,21,26,202.97,hybrid_disaster_3nurses_analysis.txt,47.76,23,24,303.76,21,100.0,3,hybrid,disaster_3nurses_analysis.txt,24,23,disaster,9050,100
22,17,46.68,2,11.8,19,34,273.25,hybrid_disaster_3nurses_analysis.txt,70.05,21,32,420.08,15,88.2,3,hybrid,disaster_3nurses_analysis.txt,20,33,disaster,9051,133
28,17,57.88,5,29.4,19,29,343.84,hybrid_disaster_3nurses_analysis.txt,85.9,18,30,528.38,12,70.6,3,hybrid,disaster_3nurses_analysis.txt,18,30,disaster,9052,171
21,17,44.12,0,0.0,21,25,251.99,hybrid_disaster_3nurses_analysis.txt,66.2,23,23,389.92,17,100.0,3,hybrid,disaster_3nurses_analysis.txt,21,25,disaster,9053,123
18,20,36.04,5,25.0,24,23,208.57,hybrid_disaster_3nurses_analysis.txt,52.61,24,23,315.05,15,75.0,3,hybrid,disaster_3nurses_analysis.txt,21,26,disaster,9054,107
26,16,54.54,2,12.5,19,33,337.77,hybrid_disaster_3nurses_analysis.txt,80.95,22,30,514.25,14,87.5,3,hybrid,disaster_3nurses_analysis.txt,20,32,disaster,9055,168
20,17,42.67,2,11.8,18,27,268.79,hybrid_disaster_3nurses_analysis.txt,62.98,20,25,403.63,15,88.2,3,hybrid,disaster_3nurses_analysis.txt,19,26,disaster,9056,128
34,15,69.14,1,6.7,19,26,411.78,hybrid_disaster_3nurses_analysis.txt,101.88,21,24,632.6,14,93.3,3,hybrid,disaster_3nurses_analysis.txt,18,27,disaster,9057,203
21,20,43.0,7,35.0,19,29,259.13,hybrid_disaster_3nurses_analysis.txt,62.67,23,25,392.41,13,65.0,3,hybrid,disaster_3nurses_analysis.txt,20,28,disaster,9058,127
17,19,35.14,5,26.3,22,23,207.83,hybrid_disaster_3nurses_analysis.txt,52.61,23,22,313.26,14,73.7,3,hybrid,disaster_3nurses_analysis.txt,23,22,disaster,9059,102
25,17,52.12,4,23.5,20,33,313.7,hybrid_disaster_3nurses_analysis.txt,76.35,26,27,477.82,13,76.5,3,hybrid,disaster_3nurses_analysis.txt,21,32,disaster,9060,153
13,15,27.05,0,0.0,18,21,154.88,hybrid_disaster_3nurses_analysis.txt,40.6,19,20,235.53,15,100.0,3,hybrid,disaster_3nurses_analysis.txt,19,20,disaster,9061,77
22,15,45.63,0,0.0,18,30,272.0,hybrid_disaster_3nurses_analysis.txt,65.69,22,26,411.46,15,100.0,3,hybrid,disaster_3nurses_analysis.txt,19,29,disaster,9062,135
23,19,45.42,2,10.5,20,28,283.75,hybrid_disaster_3nurses_analysis.txt,68.0,21,27,430.16,17,89.5,3,hybrid,disaster_3nurses_analysis.txt,20,28,disaster,9063,144
21,17,42.6,1,5.9,20,29,254.69,hybrid_disaster_3nurses_analysis.txt,62.89,23,26,391.38,16,94.1,3,hybrid,disaster_3nurses_analysis.txt,20,29,disaster,9064,126
23,18,48.36,0,0.0,21,33,294.24,hybrid_disaster_3nurses_analysis.txt,71.02,24,30,452.11,18,100.0,3,hybrid,disaster_3nurses_analysis.txt,22,32,disaster,9065,142
20,18,39.69,1,5.6,22,23,244.44,hybrid_disaster_3nurses_analysis.txt,59.2,22,23,370.84,17,94.4,3,hybrid,disaster_3nurses_analysis.txt,21,24,disaster,9066,123
26,17,51.71,4,23.5,18,27,310.4,hybrid_disaster_3nurses_analysis.txt,76.94,19,26,469.27,13,76.5,3,hybrid,disaster_3nurses_analysis.txt,19,26,disaster,9067,153
28,18,57.68,3,16.7,19,21,350.17,hybrid_disaster_3nurses_analysis.txt,84.84,21,19,537.82,15,83.3,3,hybrid,disaster_3nurses_analysis.txt,20,20,disaster,9068,170
29,18,59.66,6,33.3,18,22,370.82,hybrid_disaster_3nurses_analysis.txt,87.84,19,21,577.54,12,66.7,3,hybrid,disaster_3nurses_analysis.txt,21,19,disaster,9069,182
15,13,31.18,1,7.7,19,22,206.08,hybrid_disaster_3nurses_analysis.txt,47.11,19,22,316.44,12,92.3,3,hybrid,disaster_3nurses_analysis.txt,19,22,disaster,9070,104
20,18,42.06,0,0.0,19,27,246.94,hybrid_disaster_3nurses_analysis.txt,62.28,23,23,384.41,18,100.0,3,hybrid,disaster_3nurses_analysis.txt,21,25,disaster,9071,120
24,17,49.33,1,5.9,20,24,291.5,hybrid_disaster_3nurses_analysis.txt,73.54,21,23,446.6,16,94.1,3,hybrid,disaster_3nurses_analysis.txt,21,23,disaster,9072,141
20,20,39.92,4,20.0,23,25,244.53,hybrid_disaster_3nurses_analysis.txt,59.0,24,24,372.71,16,80.0,3,hybrid,disaster_3nurses_analysis.txt,21,27,disaster,9073,125
21,18,44.61,1,5.6,20,25,257.53,hybrid_disaster_3nurses_analysis.txt,66.35,22,23,394.02,17,94.4,3,hybrid,disaster_3nurses_analysis.txt,21,24,disaster,9074,125
19,16,38.71,0,0.0,20,24,243.56,hybrid_disaster_3nurses_analysis.txt,57.35,21,23,373.72,16,100.0,3,hybrid,disaster_3nurses_analysis.txt,19,25,disaster,9075,122
13,21,27.11,11,52.4,24,16,154.76,hybrid_disaster_3nurses_analysis.txt,40.7,24,16,237.03,10,47.6,3,hybrid,disaster_3nurses_analysis.txt,24,16,disaster,9076,75
29,19,59.27,8,42.1,20,25,363.31,hybrid_disaster_3nurses_analysis.txt,87.96,21,24,555.5,11,57.9,3,hybrid,disaster_3nurses_analysis.txt,21,24,disaster,9077,182
27,21,55.2,2,9.5,19,36,332.49,hybrid_disaster_3nurses_analysis.txt,81.36,26,29,507.37,19,90.5,3,hybrid,disaster_3nurses_analysis.txt,21,34,disaster,9078,162
22,16,46.47,4,25.0,19,22,297.09,hybrid_disaster_3nurses_analysis.txt,69.87,20,21,459.65,12,75.0,3,hybrid,disaster_3nurses_analysis.txt,22,19,disaster,9079,144
12,17,26.17,1,5.9,21,17,158.25,hybrid_disaster_3nurses_analysis.txt,39.57,22,16,243.62,16,94.1,3,hybrid,disaster_3nurses_analysis.txt,21,17,disaster,9080,77
23,21,48.21,0,0.0,20,29,289.83,hybrid_disaster_3nurses_analysis.txt,69.85,24,25,436.53,21,100.0,3,hybrid,disaster_3nurses_analysis.txt,22,27,disaster,9081,139
21,21,42.28,0,0.0,21,28,248.2,hybrid_disaster_3nurses_analysis.txt,60.79,24,25,371.6,21,100.0,3,hybrid,disaster_3nurses_analysis.txt,21,28,disaster,9082,123
20,18,41.73,1,5.6,19,25,255.51,hybrid_disaster_3nurses_analysis.txt,61.65,20,24,387.96,17,94.4,3,hybrid,disaster_3nurses_analysis.txt,19,25,disaster,9083,125
25,20,53.13,2,10.0,18,24,308.21,hybrid_disaster_3nurses_analysis.txt,76.91,24,18,465.26,18,90.0,3,hybrid,disaster_3nurses_analysis.txt,21,21,disaster,9084,149
21,20,45.07,2,10.0,19,33,270.07,hybrid_disaster_3nurses_analysis.txt,66.27,24,28,408.79,18,90.0,3,hybrid,disaster_3nurses_analysis.txt,21,31,disaster,9085,129
31,20,62.78,3,15.0,20,27,362.95,hybrid_disaster_3nurses_analysis.txt,93.29,20,27,554.97,17,85.0,3,hybrid,disaster_3nurses_analysis.txt,21,26,disaster,9086,176
19,20,39.24,0,0.0,20,30,232.72,hybrid_disaster_3nurses_analysis.txt,58.37,22,28,358.28,20,100.0,3,hybrid,disaster_3nurses_analysis.txt,22,28,disaster,9087,113
16,22,31.53,7,31.8,24,19,187.09,hybrid_disaster_3nurses_analysis.txt,47.43,24,19,284.88,15,68.2,3,hybrid,disaster_3nurses_analysis.txt,23,20,disaster,9088,95
18,17,38.04,3,17.6,20,26,232.96,hybrid_disaster_3nurses_analysis.txt,56.82,21,25,355.25,14,82.4,3,hybrid,disaster_3nurses_analysis.txt,21,25,disaster,9089,114
23,18,46.02,0,0.0,20,28,274.93,hybrid_disaster_3nurses_analysis.txt,68.38,22,26,418.79,18,100.0,3,hybrid,disaster_3nurses_analysis.txt,20,28,disaster,9090,137
20,23,41.83,0,0.0,20,34,245.56,hybrid_disaster_3nurses_analysis.txt,62.5,23,31,378.33,23,100.0,3,hybrid,disaster_3nurses_analysis.txt,24,30,disaster,9091,119
30,19,61.17,4,21.1,19,25,374.05,hybrid_disaster_3nurses_analysis.txt,89.85,21,23,564.47,15,78.9,3,hybrid,disaster_3nurses_analysis.txt,21,23,disaster,9092,187
18,20,36.04,8,40.0,21,28,222.55,hybrid_disaster_3nurses_analysis.txt,53.62,23,26,339.1,12,60.0,3,hybrid,disaster_3nurses_analysis.txt,21,28,disaster,9093,111
19,17,40.19,1,5.9,19,25,238.67,hybrid_disaster_3nurses_analysis.txt,59.75,23,21,364.67,16,94.1,3,hybrid,disaster_3nurses_analysis.txt,21,23,disaster,9094,118
25,16,50.79,1,6.2,19,29,307.71,hybrid_disaster_3nurses_analysis.txt,74.98,23,25,473.47,15,93.8,3,hybrid,disaster_3nurses_analysis.txt,19,29,disaster,9095,152
27,17,55.28,2,11.8,18,31,336.97,hybrid_disaster_3nurses_analysis.txt,82.25,19,30,521.54,15,88.2,3,hybrid,disaster_3nurses_analysis.txt,18,31,disaster,9096,167
27,18,55.2,0,0.0,17,34,340.59,hybrid_disaster_3nurses_analysis.txt,80.35,21,30,521.7,18,100.0,3,hybrid,disaster_3nurses_analysis.txt,18,33,disaster,9097,168
23,15,46.94,1,6.7,21,28,280.52,hybrid_disaster_3nurses_analysis.txt,68.79,23,26,432.92,14,93.3,3,hybrid,disaster_3nurses_analysis.txt,21,28,disaster,9098,136
29,17,60.02,4,23.5,17,22,358.89,hybrid_disaster_3nurses_analysis.txt,88.07,20,19,551.62,13,76.5,3,hybrid,disaster_3nurses_analysis.txt,19,20,disaster,9099,177
10,11,21.59,0,0.0,24,11,123.34,hybrid_disaster_4nurses_analysis.txt,32.59,24,11,185.58,11,100.0,4,hybrid,disaster_4nurses_analysis.txt,25,10,disaster,9000,61
19,19,39.7,4,21.1,30,11,241.69,hybrid_disaster_4nurses_analysis.txt,60.3,29,12,366.06,15,78.9,4,hybrid,disaster_4nurses_analysis.txt,31,10,disaster,9001,122
14,15,30.42,1,6.7,23,19,196.1,hybrid_disaster_4nurses_analysis.txt,45.85,24,18,291.7,14,93.3,4,hybrid,disaster_4nurses_analysis.txt,26,16,disaster,9002,101
15,30,31.69,0,0.0,33,23,188.48,hybrid_disaster_4nurses_analysis.txt,48.26,32,24,287.16,30,100.0,4,hybrid,disaster_4nurses_analysis.txt,35,21,disaster,9003,92
9,20,18.6,0,0.0,29,15,108.01,hybrid_disaster_4nurses_analysis.txt,27.92,30,14,162.52,20,100.0,4,hybrid,disaster_4nurses_analysis.txt,30,14,disaster,9004,53
11,24,22.83,0,0.0,30,18,140.51,hybrid_disaster_4nurses_analysis.txt,34.2,31,17,207.38,24,100.0,4,hybrid,disaster_4nurses_analysis.txt,33,15,disaster,9005,70
16,13,34.2,2,15.4,22,21,231.85,hybrid_disaster_4nurses_analysis.txt,51.31,22,21,347.38,11,84.6,4,hybrid,disaster_4nurses_analysis.txt,23,20,disaster,9006,117
14,19,29.89,0,0.0,27,22,178.35,hybrid_disaster_4nurses_analysis.txt,45.35,26,23,267.9,19,100.0,4,hybrid,disaster_4nurses_analysis.txt,26,23,disaster,9007,91
7,24,15.18,0,0.0,31,13,94.85,hybrid_disaster_4nurses_analysis.txt,22.68,30,14,142.02,24,100.0,4,hybrid,disaster_4nurses_analysis.txt,33,11,disaster,9008,48
12,19,26.32,0,0.0,24,17,166.8,hybrid_disaster_4nurses_analysis.txt,40.15,25,16,251.44,19,100.0,4,hybrid,disaster_4nurses_analysis.txt,27,14,disaster,9009,82
18,25,38.52,4,16.0,27,19,249.39,hybrid_disaster_4nurses_analysis.txt,58.62,27,19,370.95,21,84.0,4,hybrid,disaster_4nurses_analysis.txt,31,15,disaster,9010,127
10,13,20.53,0,0.0,24,15,135.66,hybrid_disaster_4nurses_analysis.txt,30.89,24,15,202.43,13,100.0,4,hybrid,disaster_4nurses_analysis.txt,24,15,disaster,9011,67
12,18,25.06,0,0.0,26,16,164.95,hybrid_disaster_4nurses_analysis.txt,37.69,25,17,245.81,18,100.0,4,hybrid,disaster_4nurses_analysis.txt,25,17,disaster,9012,84
15,29,32.63,2,6.9,30,16,200.51,hybrid_disaster_4nurses_analysis.txt,50.33,29,17,309.88,27,93.1,4,hybrid,disaster_4nurses_analysis.txt,32,14,disaster,9013,97
15,26,30.85,3,11.5,30,18,190.95,hybrid_disaster_4nurses_analysis.txt,46.61,30,18,283.39,23,88.5,4,hybrid,disaster_4nurses_analysis.txt,31,17,disaster,9014,100
9,19,20.12,1,5.3,30,16,122.78,hybrid_disaster_4nurses_analysis.txt,30.6,29,17,185.41,18,94.7,4,hybrid,disaster_4nurses_analysis.txt,30,16,disaster,9015,60
11,25,23.12,0,0.0,30,14,143.19,hybrid_disaster_4nurses_analysis.txt,34.76,29,15,218.75,25,100.0,4,hybrid,disaster_4nurses_analysis.txt,30,14,disaster,9016,72
12,20,24.92,0,0.0,25,18,150.99,hybrid_disaster_4nurses_analysis.txt,37.51,26,17,226.13,20,100.0,4,hybrid,disaster_4nurses_analysis.txt,27,16,disaster,9017,76
16,17,33.28,4,23.5,21,12,206.75,hybrid_disaster_4nurses_analysis.txt,49.87,22,11,312.1,13,76.5,4,hybrid,disaster_4nurses_analysis.txt,23,10,disaster,9018,105
11,12,22.74,0,0.0,21,16,150.18,hybrid_disaster_4nurses_analysis.txt,34.26,22,15,223.83,12,100.0,4,hybrid,disaster_4nurses_analysis.txt,22,15,disaster,9019,74
15,15,30.09,0,0.0,23,25,175.14,hybrid_disaster_4nurses_analysis.txt,45.33,23,25,263.86,15,100.0,4,hybrid,disaster_4nurses_analysis.txt,23,25,disaster,9020,90
16,20,35.02,3,15.0,25,15,227.25,hybrid_disaster_4nurses_analysis.txt,51.87,25,15,343.7,17,85.0,4,hybrid,disaster_4nurses_analysis.txt,26,14,disaster,9021,113
17,22,36.45,2,9.1,27,16,227.55,hybrid_disaster_4nurses_analysis.txt,56.49,26,17,349.9,20,90.9,4,hybrid,disaster_4nurses_analysis.txt,29,14,disaster,9022,115
8,20,16.42,0,0.0,28,11,102.35,hybrid_disaster_4nurses_analysis.txt,24.73,29,10,155.6,20,100.0,4,hybrid,disaster_4nurses_analysis.txt,30,9,disaster,9023,51
19,25,40.19,7,28.0,30,17,244.51,hybrid_disaster_4nurses_analysis.txt,60.49,29,18,369.91,18,72.0,4,hybrid,disaster_4nurses_analysis.txt,32,15,disaster,9024,122
14,24,30.02,2,8.3,28,19,197.12,hybrid_disaster_4nurses_analysis.txt,46.13,29,18,296.7,22,91.7,4,hybrid,disaster_4nurses_analysis.txt,30,17,disaster,9025,102
18,16,37.96,0,0.0,17,29,255.39,hybrid_disaster_4nurses_analysis.txt,57.04,17,29,379.14,16,100.0,4,hybrid,disaster_4nurses_analysis.txt,21,25,disaster,9026,130
17,22,34.29,0,0.0,28,25,211.66,hybrid_disaster_4nurses_analysis.txt,51.39,28,25,323.02,22,100.0,4,hybrid,disaster_4nurses_analysis.txt,27,26,disaster,9027,108
12,24,25.65,1,4.2,30,15,152.38,hybrid_disaster_4nurses_analysis.txt,39.47,29,16,232.36,23,95.8,4,hybrid,disaster_4nurses_analysis.txt,32,13,disaster,9028,73
13,27,26.5,0,0.0,30,16,164.21,hybrid_disaster_4nurses_analysis.txt,40.0,31,15,250.38,27,100.0,4,hybrid,disaster_4nurses_analysis.txt,32,14,disaster,9029,81
14,20,30.61,1,5.0,24,24,203.41,hybrid_disaster_4nurses_analysis.txt,45.96,25,23,306.2,19,95.0,4,hybrid,disaster_4nurses_analysis.txt,27,21,disaster,9030,102
10,22,22.35,0,0.0,30,21,136.27,hybrid_disaster_4nurses_analysis.txt,33.4,32,19,208.56,22,100.0,4,hybrid,disaster_4nurses_analysis.txt,31,20,disaster,9031,67
6,23,12.26,3,13.0,29,12,75.0,hybrid_disaster_4nurses_analysis.txt,18.79,29,12,114.73,20,87.0,4,hybrid,disaster_4nurses_analysis.txt,29,12,disaster,9032,38
12,27,25.12,5,18.5,30,13,163.37,hybrid_disaster_4nurses_analysis.txt,37.08,30,13,240.91,22,81.5,4,hybrid,disaster_4nurses_analysis.txt,30,13,disaster,9033,83
19,12,38.91,3,25.0,21,20,260.34,hybrid_disaster_4nurses_analysis.txt,58.19,21,20,389.58,9,75.0,4,hybrid,disaster_4nurses_analysis.txt,22,19,disaster,9034,134
14,29,29.6,7,24.1,32,10,177.76,hybrid_disaster_4nurses_analysis.txt,44.62,30,12,263.77,22,75.9,4,hybrid,disaster_4nurses_analysis.txt,32,10,disaster,9035,90
14,26,30.03,4,15.4,31,21,175.28,hybrid_disaster_4nurses_analysis.txt,45.26,34,18,268.95,22,84.6,4,hybrid,disaster_4nurses_analysis.txt,31,21,disaster,9036,87
10,28,21.37,1,3.6,32,11,127.69,hybrid_disaster_4nurses_analysis.txt,32.37,31,12,189.57,27,96.4,4,hybrid,disaster_4nurses_analysis.txt,32,11,disaster,9037,63
23,28,50.21,7,25.0,28,24,297.61,hybrid_disaster_4nurses_analysis.txt,75.55,30,22,451.42,21,75.0,4,hybrid,disaster_4nurses_analysis.txt,34,18,disaster,9038,144
15,23,33.17,3,13.0,26,20,195.89,hybrid_disaster_4nurses_analysis.txt,50.23,25,21,298.83,20,87.0,4,hybrid,disaster_4nurses_analysis.txt,31,15,disaster,9039,94
11,13,22.85,1,7.7,24,16,153.03,hybrid_disaster_4nurses_analysis.txt,34.13,24,16,229.85,12,92.3,4,hybrid,disaster_4nurses_analysis.txt,25,15,disaster,9040,76
5,21,9.98,1,4.8,34,11,59.73,hybrid_disaster_4nurses_analysis.txt,14.82,34,11,89.65,20,95.2,4,hybrid,disaster_4nurses_analysis.txt,33,12,disaster,9041,29
13,22,27.45,4,18.2,28,17,183.4,hybrid_disaster_4nurses_analysis.txt,40.47,30,15,276.66,18,81.8,4,hybrid,disaster_4nurses_analysis.txt,29,16,disaster,9042,91
13,24,26.53,4,16.7,29,10,160.48,hybrid_disaster_4nurses_analysis.txt,39.8,28,11,238.73,20,83.3,4,hybrid,disaster_4nurses_analysis.txt,27,12,disaster,9043,81
6,14,12.44,0,0.0,25,14,71.38,hybrid_disaster_4nurses_analysis.txt,19.11,24,15,109.28,14,100.0,4,hybrid,disaster_4nurses_analysis.txt,24,15,disaster,9044,37
4,22,9.48,0,0.0,34,12,59.74,hybrid_disaster_4nurses_analysis.txt,14.92,33,13,94.12,22,100.0,4,hybrid,disaster_4nurses_analysis.txt,35,11,disaster,9045,27
8,24,16.96,0,0.0,31,14,108.34,hybrid_disaster_4nurses_analysis.txt,25.75,30,15,164.21,24,100.0,4,hybrid,disaster_4nurses_analysis.txt,31,14,disaster,9046,55
9,27,18.98,0,0.0,29,13,109.98,hybrid_disaster_4nurses_analysis.txt,28.12,31,11,165.38,27,100.0,4,hybrid,disaster_4nurses_analysis.txt,31,11,disaster,9047,55
14,26,28.91,1,3.8,30,21,182.66,hybrid_disaster_4nurses_analysis.txt,44.12,32,19,277.56,25,96.2,4,hybrid,disaster_4nurses_analysis.txt,34,17,disaster,9048,95
12,13,24.75,0,0.0,21,17,140.26,hybrid_disaster_4nurses_analysis.txt,37.27,21,17,213.01,13,100.0,4,hybrid,disaster_4nurses_analysis.txt,21,17,disaster,9049,71
10,12,22.33,0,0.0,26,19,143.94,hybrid_disaster_4nurses_analysis.txt,33.22,26,19,215.1,12,100.0,4,hybrid,disaster_4nurses_analysis.txt,26,19,disaster,9050,73
19,16,40.25,0,0.0,21,30,250.71,hybrid_disaster_4nurses_analysis.txt,60.68,22,29,379.76,16,100.0,4,hybrid,disaster_4nurses_analysis.txt,24,27,disaster,9051,126
17,22,36.06,3,13.6,26,20,222.33,hybrid_disaster_4nurses_analysis.txt,53.9,27,19,335.22,19,86.4,4,hybrid,disaster_4nurses_analysis.txt,30,16,disaster,9052,115
15,14,28.16,1,7.1,28,16,166.99,hybrid_disaster_4nurses_analysis.txt,43.22,25,19,257.13,13,92.9,4,hybrid,disaster_4nurses_analysis.txt,25,19,disaster,9053,92
6,26,12.67,2,7.7,32,13,73.93,hybrid_disaster_4nurses_analysis.txt,18.16,33,12,105.87,24,92.3,4,hybrid,disaster_4nurses_analysis.txt,32,13,disaster,9054,36
15,24,32.71,2,8.3,28,22,205.18,hybrid_disaster_4nurses_analysis.txt,50.21,29,21,311.21,22,91.7,4,hybrid,disaster_4nurses_analysis.txt,30,20,disaster,9055,105
14,17,29.9,0,0.0,22,21,203.29,hybrid_disaster_4nurses_analysis.txt,45.02,23,20,304.64,17,100.0,4,hybrid,disaster_4nurses_analysis.txt,25,18,disaster,9056,101
21,26,45.8,7,26.9,26,17,284.2,hybrid_disaster_4nurses_analysis.txt,68.71,29,14,425.47,19,73.1,4,hybrid,disaster_4nurses_analysis.txt,30,13,disaster,9057,144
11,24,21.5,1,4.2,30,16,131.66,hybrid_disaster_4nurses_analysis.txt,32.67,30,16,199.34,23,95.8,4,hybrid,disaster_4nurses_analysis.txt,30,16,disaster,9058,66
8,20,17.08,1,5.0,31,12,98.54,hybrid_disaster_4nurses_analysis.txt,25.65,30,13,146.71,19,95.0,4,hybrid,disaster_4nurses_analysis.txt,30,13,disaster,9059,51
14,28,29.49,1,3.6,34,17,181.96,hybrid_disaster_4nurses_analysis.txt,44.86,33,18,276.02,27,96.4,4,hybrid,disaster_4nurses_analysis.txt,32,19,disaster,9060,92
9,16,19.16,0,0.0,22,15,114.2,hybrid_disaster_4nurses_analysis.txt,28.35,23,14,167.22,16,100.0,4,hybrid,disaster_4nurses_analysis.txt,22,15,disaster,9061,54
11,25,22.79,0,0.0,30,16,139.59,hybrid_disaster_4nurses_analysis.txt,34.54,30,16,208.91,25,100.0,4,hybrid,disaster_4nurses_analysis.txt,29,17,disaster,9062,69
12,21,25.98,0,0.0,29,17,164.66,hybrid_disaster_4nurses_analysis.txt,38.94,29,17,247.55,21,100.0,4,hybrid,disaster_4nurses_analysis.txt,29,17,disaster,9063,83
10,25,20.91,1,4.0,29,18,126.91,hybrid_disaster_4nurses_analysis.txt,31.42,31,16,191.84,24,96.0,4,hybrid,disaster_4nurses_analysis.txt,30,17,disaster,9064,62
13,26,27.07,5,19.2,32,20,168.13,hybrid_disaster_4nurses_analysis.txt,40.98,33,19,257.64,21,80.8,4,hybrid,disaster_4nurses_analysis.txt,33,19,disaster,9065,81
13,15,26.65,1,6.7,27,16,163.15,hybrid_disaster_4nurses_analysis.txt,40.14,26,17,250.04,14,93.3,4,hybrid,disaster_4nurses_analysis.txt,26,17,disaster,9066,81
14,24,29.14,3,12.5,27,16,178.12,hybrid_disaster_4nurses_analysis.txt,44.31,29,14,270.94,21,87.5,4,hybrid,disaster_4nurses_analysis.txt,29,14,disaster,9067,91
14,27,30.18,7,25.9,29,9,181.28,hybrid_disaster_4nurses_analysis.txt,44.95,29,9,279.79,20,74.1,4,hybrid,disaster_4nurses_analysis.txt,31,7,disaster,9068,90
16,26,34.5,5,19.2,27,11,210.27,hybrid_disaster_4nurses_analysis.txt,52.5,27,11,323.41,21,80.8,4,hybrid,disaster_4nurses_analysis.txt,30,8,disaster,9069,103
9,13,19.6,0,0.0,24,15,134.79,hybrid_disaster_4nurses_analysis.txt,29.36,24,15,201.2,13,100.0,4,hybrid,disaster_4nurses_analysis.txt,24,15,disaster,9070,69
13,17,28.8,0,0.0,25,19,185.11,hybrid_disaster_4nurses_analysis.txt,44.04,25,19,279.72,17,100.0,4,hybrid,disaster_4nurses_analysis.txt,28,16,disaster,9071,93
17,22,32.81,0,0.0,26,16,202.63,hybrid_disaster_4nurses_analysis.txt,48.15,28,14,296.42,22,100.0,4,hybrid,disaster_4nurses_analysis.txt,26,16,disaster,9072,112
8,27,17.6,2,7.4,32,14,108.49,hybrid_disaster_4nurses_analysis.txt,27.35,31,15,166.1,25,92.6,4,hybrid,disaster_4nurses_analysis.txt,32,14,disaster,9073,53
14,14,29.88,0,0.0,25,18,173.83,hybrid_disaster_4nurses_analysis.txt,44.8,27,16,261.33,14,100.0,4,hybrid,disaster_4nurses_analysis.txt,28,15,disaster,9074,87
11,22,22.83,0,0.0,24,18,149.83,hybrid_disaster_4nurses_analysis.txt,34.19,25,17,225.58,22,100.0,4,hybrid,disaster_4nurses_analysis.txt,26,16,disaster,9075,75
4,16,9.16,0,0.0,28,10,50.71,hybrid_disaster_4nurses_analysis.txt,13.66,28,10,75.59,16,100.0,4,hybrid,disaster_4nurses_analysis.txt,28,10,disaster,9076,24
16,23,35.31,6,26.1,29,14,233.64,hybrid_disaster_4nurses_analysis.txt,53.94,30,13,350.23,17,73.9,4,hybrid,disaster_4nurses_analysis.txt,32,11,disaster,9077,117
16,25,34.41,2,8.0,28,25,206.24,hybrid_disaster_4nurses_analysis.txt,50.97,31,22,312.13,23,92.0,4,hybrid,disaster_4nurses_analysis.txt,30,23,disaster,9078,101
12,17,25.64,5,29.4,29,10,168.09,hybrid_disaster_4nurses_analysis.txt,38.96,28,11,253.0,12,70.6,4,hybrid,disaster_4nurses_analysis.txt,29,10,disaster,9079,85
9,7,18.81,0,0.0,23,13,120.24,hybrid_disaster_4nurses_analysis.txt,28.21,22,14,181.03,7,100.0,4,hybrid,disaster_4nurses_analysis.txt,23,13,disaster,9080,60
14,23,26.7,0,0.0,30,17,164.9,hybrid_disaster_4nurses_analysis.txt,41.79,28,19,258.66,23,100.0,4,hybrid,disaster_4nurses_analysis.txt,29,18,disaster,9081,93
